filename,cell_number,center_of_mass_x,center_of_mass_y,mass,perimeter,spheroid_width,spheroid_height,spheroid_volume,spheroid_surface_area,mass,perimeter,mass/cell_mass,mass/perimeter,expectation_x,expectation_y,covariance_1,covariance_2,scatter_ratio
sample01-tr.png,135,471.509169,329.592233,927.000000,102.000000,37.032210,32.254903,20172.964369,3595.582398,169657.275060,102.000000,183.017557,1663.306618,472.342637,329.705961,9.262079,7.717469,0.059842
sample01-tr.png,136,392.736626,254.730864,1215.000000,114.000000,40.965397,37.804636,30655.324202,4742.193701,229341.576564,114.000000,188.758499,2011.768215,392.988389,254.344993,10.248187,9.205225,0.060914
sample01-tr.png,137,376.433594,219.369141,512.000000,75.000000,26.969668,24.190235,8263.316497,1980.693141,100404.351808,75.000000,196.102250,1338.724691,376.499227,219.332929,6.604681,5.973673,0.060475
sample01-tr.png,138,43.026506,263.937349,415.000000,71.000000,24.458919,21.872148,6126.589162,1622.719234,76796.164705,71.000000,185.050999,1081.636123,42.711351,263.428061,5.933277,5.284949,0.058615
sample01-tr.png,139,389.072758,144.402707,591.000000,83.000000,32.001436,23.800997,9492.014871,2200.227903,104916.340169,83.000000,177.523418,1264.052291,389.494958,144.112645,8.121086,5.618940,0.059911
sample01-tr.png,140,174.566202,307.087108,574.000000,80.000000,29.725544,24.652677,9459.248066,2176.065315,107291.888974,80.000000,186.919667,1341.148612,174.842115,306.410072,7.199455,5.966550,0.058618
sample01-tr.png,141,88.413481,171.794769,994.000000,106.000000,39.373887,32.292082,21498.047180,3764.281248,185288.456364,106.000000,186.406898,1748.004305,88.427572,171.187454,9.887974,7.780910,0.060511
sample01-tr.png,142,447.511971,281.779006,543.000000,80.000000,28.445635,24.496091,8937.330685,2090.760494,99476.014144,80.000000,183.197079,1243.450177,447.925414,281.436980,6.798209,6.030723,0.058837
sample01-tr.png,143,252.210356,110.196332,927.000000,101.000000,39.806392,29.682375,18363.215085,3415.230112,172794.386020,101.000000,186.401711,1710.835505,252.089174,109.542602,9.775934,7.267722,0.060132
sample01-tr.png,144,331.470696,289.564103,546.000000,78.000000,28.918764,24.350146,8978.039241,2099.686438,97332.970149,78.000000,178.265513,1247.858592,332.452051,289.381891,7.134118,5.706929,0.057818
sample01-tr.png,145,433.431438,24.384615,299.000000,68.000000,21.968528,19.057699,4177.731290,1258.829718,49670.700324,68.000000,166.122744,730.451475,434.296710,24.668933,5.544284,4.359898,0.057736
sample01-tr.png,146,122.464678,43.582418,637.000000,88.000000,33.342513,24.498691,10478.104199,2352.903132,122092.781741,88.000000,191.668417,1387.417974,122.537302,43.296008,8.225734,6.047881,0.060903
sample01-tr.png,147,142.124722,275.957684,449.000000,71.000000,25.210848,22.727243,6818.354732,1742.154454,88087.188056,71.000000,196.185274,1240.664621,142.051338,275.705789,6.247238,5.547090,0.060481
sample01-tr.png,148,311.580475,270.526385,758.000000,92.000000,34.839583,27.912397,14212.347991,2861.385898,146038.192149,92.000000,192.662523,1587.371654,311.912285,270.530458,8.788691,6.827386,0.061703
sample01-tr.png,149,446.670996,345.264069,462.000000,73.000000,26.708815,22.342072,6980.718938,1776.109889,77246.817752,73.000000,167.200904,1058.175586,446.981204,345.325188,6.480430,5.396386,0.058604
sample01-tr.png,150,342.051800,162.013169,1139.000000,115.000000,41.544512,35.082630,26772.971482,4349.356750,214681.739866,115.000000,188.482651,1866.797738,342.057320,161.706545,10.500548,8.439198,0.060801
sample01-tr.png,151,304.154737,39.292632,950.000000,102.000000,39.322961,30.838833,19581.263328,3548.771446,185281.371593,102.000000,195.033023,1816.484035,303.967548,39.177118,9.959119,7.569866,0.062168
sample01-tr.png,152,437.263158,444.167183,323.000000,87.000000,29.486996,20.350997,6394.410731,1704.459492,60619.387770,87.000000,187.676123,696.774572,436.311152,444.496722,6.956748,4.926597,0.057113
sample01-tr.png,153,221.440329,465.090535,243.000000,53.000000,20.053549,15.566808,2544.421076,911.190890,50835.676052,53.000000,209.200313,959.163699,221.558888,465.018522,4.933573,3.773569,0.059638
sample01-tr.png,154,261.724891,135.689956,229.000000,53.000000,19.427177,15.191125,2347.405983,863.004296,37335.146764,53.000000,163.035575,704.436731,261.700015,135.234698,4.763788,3.714021,0.059951
sample01-tr.png,155,226.939535,81.125581,430.000000,70.000000,24.770029,22.286401,6441.766984,1677.519539,83043.879767,70.000000,193.125302,1186.341140,226.989306,80.856544,6.041802,5.440071,0.059539
sample01-tr.png,156,231.406709,303.035639,477.000000,74.000000,27.518230,22.197805,7099.686921,1800.564099,95434.171439,74.000000,200.071638,1289.650965,231.448582,302.717627,6.807197,5.483296,0.061105
sample01-tr.png,157,217.263027,446.821340,403.000000,67.000000,25.438401,20.255554,5464.830304,1513.738607,69831.967026,67.000000,173.280315,1042.268165,217.184818,446.242970,6.140146,4.914771,0.058566
sample01-tr.png,158,219.527027,279.352853,666.000000,87.000000,29.928278,28.551626,12774.444562,2643.719496,119897.402026,87.000000,180.026129,1378.131058,219.728876,278.754943,7.130734,6.996395,0.058384
sample01-tr.png,159,351.176591,213.926078,487.000000,73.000000,25.580401,24.325759,7925.720744,1923.255478,94890.745340,73.000000,194.847526,1299.873224,351.223906,213.913405,6.285649,5.995518,0.060562
sample01-tr.png,160,168.522273,114.513057,651.000000,84.000000,31.898430,26.097364,11375.257122,2462.983264,121354.774366,84.000000,186.412864,1444.699695,168.371150,113.971835,7.769820,6.359153,0.059353
sample01-tr.png,161,380.344279,379.697512,1005.000000,108.000000,38.407533,33.593125,22694.249970,3888.497298,185114.118236,108.000000,184.193152,1714.019613,380.370234,379.513570,9.556499,8.086982,0.059899
sample01-tr.png,162,196.440860,484.344086,186.000000,47.000000,16.665014,14.215853,1763.397197,708.950212,38328.847021,47.000000,206.069070,815.507383,196.393794,484.318952,4.093844,3.363361,0.058120
sample01-tr.png,163,259.998138,154.081937,537.000000,78.000000,27.931545,24.551635,8815.651550,2069.714050,96403.146335,78.000000,179.521688,1235.937774,260.291077,153.281026,6.730277,5.971689,0.058608
sample01-tr.png,164,335.392931,76.525988,481.000000,75.000000,25.875716,24.007091,7808.544211,1905.282103,86136.754265,75.000000,179.078491,1148.490057,335.719146,75.951460,6.198012,5.888449,0.058752
sample01-tr.png,165,302.451493,398.375000,536.000000,77.000000,27.472517,24.912144,8927.283008,2084.605926,96156.688088,77.000000,179.396806,1248.788157,302.502857,397.899080,6.652476,5.910838,0.057454
sample01-tr.png,166,154.085670,51.985981,642.000000,84.000000,31.656625,25.865320,11089.167338,2421.728891,123484.096308,84.000000,192.342829,1470.048766,153.888097,51.743673,7.903666,6.287598,0.060692
sample01-tr.png,167,163.300567,140.637051,529.000000,76.000000,27.025712,24.984855,8833.431232,2068.744912,100159.331881,76.000000,189.337111,1317.885946,163.358705,140.210840,6.757531,6.044146,0.060488
sample01-tr.png,168,422.728448,235.559483,1160.000000,109.000000,39.828967,37.331549,29063.617973,4574.787301,215161.255755,109.000000,185.483841,1973.956475,422.567312,235.007095,9.848782,9.111364,0.060352
sample01-tr.png,169,114.642534,222.135747,442.000000,69.000000,25.057235,22.544559,6668.302163,1716.621720,82167.302061,69.000000,185.898873,1190.830465,114.266371,222.055632,6.030917,5.541971,0.059166
sample01-tr.png,170,423.379978,144.523143,929.000000,102.000000,38.423757,30.948274,19269.538408,3503.836609,167410.841881,102.000000,180.205427,1641.282764,423.535228,144.127797,9.409830,7.468532,0.059099
sample01-tr.png,171,388.248313,426.182186,741.000000,90.000000,32.301925,29.379765,14599.018429,2893.231489,135701.080617,90.000000,183.132363,1507.789785,388.235690,425.505296,7.912631,7.150661,0.059620
sample01-tr.png,172,353.245726,276.525641,468.000000,73.000000,26.533586,22.562749,7072.591907,1789.958834,90068.957069,73.000000,192.455036,1233.821330,353.861042,276.449241,6.301719,5.423493,0.057089
sample01-tr.png,173,120.698947,345.107368,475.000000,73.000000,25.371502,24.023316,7666.739339,1881.276928,89356.055683,73.000000,188.118012,1224.055557,120.809663,344.835409,6.181988,5.813286,0.058962
sample01-tr.png,174,358.202247,301.898876,534.000000,80.000000,27.675432,24.960672,9028.291845,2100.696904,97854.430498,80.000000,183.247997,1223.180381,358.169201,301.718417,6.729282,5.966630,0.058123
sample01-tr.png,175,164.159780,283.407713,363.000000,66.000000,23.221589,20.030098,4878.167193,1396.263655,65680.213612,66.000000,180.937228,995.154752,164.086010,283.367371,5.617425,4.954141,0.059832
sample01-tr.png,176,139.331695,393.891892,407.000000,68.000000,24.975673,20.862911,5692.009618,1550.305416,72788.680077,68.000000,178.841966,1070.421766,139.428349,393.650853,6.100279,4.937828,0.057809
sample01-tr.png,177,472.953540,184.280973,452.000000,74.000000,25.961156,22.982378,7179.804096,1804.468367,78117.984860,74.000000,172.827400,1055.648444,473.589776,183.819522,6.170168,5.461092,0.056475
sample01-tr.png,178,495.116732,489.198444,257.000000,56.000000,20.264222,16.269125,2808.386838,970.591838,51545.791346,56.000000,200.567282,920.460560,494.785175,489.412898,4.969847,3.916635,0.059042
sample01-tr.png,179,265.160363,470.659607,661.000000,86.000000,30.860709,27.374503,12108.685528,2556.442306,120823.441421,86.000000,182.788868,1404.923737,265.360002,470.091450,7.447760,6.729055,0.059324
sample01-tr.png,180,379.224646,456.051254,917.000000,101.000000,34.917197,33.552395,20581.880378,3632.978033,170369.546103,101.000000,185.790127,1686.827189,379.409344,455.723946,8.537667,8.213580,0.059856
sample01-tr.png,181,132.914591,68.859431,562.000000,78.000000,29.717603,24.139362,9067.007490,2118.413307,105153.918928,78.000000,187.106617,1348.127166,132.503810,68.499078,7.329594,5.951115,0.060805
sample01-tr.png,182,491.870915,353.338235,612.000000,84.000000,32.699392,23.890254,9771.918048,2247.248942,105313.517290,84.000000,172.080911,1253.732349,491.679023,353.563119,8.010027,5.797239,0.059442
sample01-tr.png,183,226.171790,200.338156,553.000000,82.000000,27.739697,25.642934,9550.712166,2179.275225,101442.911903,82.000000,183.441070,1237.108682,226.578820,199.914117,6.588927,6.335662,0.058686
sample01-tr.png,184,158.224528,260.594340,530.000000,78.000000,27.005836,25.365850,9098.192106,2109.052853,95929.469225,78.000000,180.998999,1229.864990,158.363165,260.200216,6.610228,6.042089,0.058304
sample01-tr.png,185,233.678457,253.919614,622.000000,85.000000,29.639525,26.860568,11196.963249,2424.490086,115008.341211,85.000000,184.900870,1353.039308,233.915519,253.160535,7.232454,6.639226,0.060314
sample01-tr.png,186,464.967638,435.626214,618.000000,85.000000,31.742580,25.064727,10441.594092,2332.341243,112111.821204,85.000000,181.410714,1318.962602,464.453177,435.635017,7.832058,6.056034,0.059615
sample01-tr.png,187,281.419689,161.949914,579.000000,86.000000,31.173379,24.520713,9814.059729,2238.613718,102407.622945,86.000000,176.869815,1190.786313,281.373486,162.045956,7.275768,6.024336,0.057342
sample01-tr.png,188,219.038055,344.885835,473.000000,71.000000,25.333777,23.915235,7586.611634,1868.257130,85877.029887,71.000000,181.558203,1209.535632,218.987113,344.311323,6.056817,5.867285,0.058655
sample01-tr.png,189,174.434650,225.273556,329.000000,62.000000,23.217403,18.251940,4049.769955,1240.853631,55651.481489,62.000000,169.153439,897.604540,174.526650,224.920316,5.709753,4.447866,0.059930
sample01-tr.png,190,506.106061,114.565657,198.000000,50.000000,20.323284,12.983595,1793.834816,737.714575,28278.236728,50.000000,142.819377,565.564735,506.306379,114.441402,4.860819,3.085568,0.056840
sample01-tr.png,191,225.555556,28.455099,657.000000,87.000000,31.507673,26.810130,11858.036836,2526.097158,127369.979787,87.000000,193.866027,1464.022756,225.509633,28.224738,7.776322,6.568352,0.060467
sample01-tr.png,192,210.525641,257.064103,234.000000,50.000000,18.095457,16.557578,2597.537361,915.079417,47040.147071,50.000000,201.026270,940.802941,210.442256,256.940931,4.378609,4.062925,0.059376
sample01-tr.png,193,130.464286,207.875000,392.000000,68.000000,24.545905,20.496978,5399.547129,1496.766436,76356.580825,68.000000,194.787196,1122.890894,130.332225,207.765420,5.987212,5.064908,0.060274
sample01-tr.png,194,112.639594,418.154822,394.000000,68.000000,25.304942,19.989848,5294.475741,1483.024925,68690.256918,68.000000,174.340754,1010.150837,112.532418,417.943447,6.191820,4.858731,0.059474
sample01-tr.png,195,157.931592,86.563433,804.000000,97.000000,36.321719,28.298277,15229.477671,3002.902812,153106.256441,97.000000,190.430667,1578.415015,157.949306,86.127300,9.130286,6.870672,0.061032
sample01-tr.png,196,239.376214,450.308252,412.000000,70.000000,26.326652,20.125243,5583.114474,1540.667262,74717.561688,70.000000,181.353305,1067.393738,239.135098,450.194042,6.255381,5.024293,0.059319
sample01-tr.png,197,400.884058,162.840580,414.000000,75.000000,25.692631,21.581467,6265.693490,1652.245458,75694.570315,75.000000,182.837126,1009.260938,401.079750,162.848613,6.275117,5.253301,0.059452
sample01-tr.png,198,342.770186,132.686335,322.000000,63.000000,21.392459,19.310298,4176.738461,1256.525989,56865.317153,63.000000,176.600364,902.624082,342.464218,132.943933,5.104562,4.687115,0.057918
sample01-tr.png,199,190.207619,106.222857,525.000000,78.000000,29.780884,22.671723,8015.031761,1961.349649,93258.734398,78.000000,177.635685,1195.624800,190.549877,105.847175,7.287437,5.499690,0.059360
sample01-tr.png,200,282.561952,417.842303,799.000000,93.000000,35.726053,28.566430,15264.957442,3001.417993,152425.237426,93.000000,190.770009,1638.981048,282.817146,417.645552,8.870975,7.065827,0.061418
sample01-tr.png,201,120.548649,479.564865,370.000000,66.000000,23.815472,20.052478,5014.110793,1423.956818,66297.095721,66.000000,179.181340,1004.501450,120.523230,479.152989,5.660852,4.951753,0.058697
sample01-tr.png,202,506.162791,10.587209,172.000000,38.000000,16.360238,13.529698,1568.066437,656.783993,28098.017220,38.000000,163.360565,739.421506,506.550944,10.203040,4.077104,3.304903,0.060874
sample01-tr.png,203,449.960961,495.675676,333.000000,63.000000,21.150841,20.408825,4612.774986,1340.366420,67279.818821,63.000000,202.041498,1067.933632,450.154361,495.715908,5.156486,4.936564,0.058970
sample01-tr.png,204,306.419087,151.461618,964.000000,105.000000,38.871303,31.922581,20740.714589,3675.021044,179362.429894,105.000000,186.060612,1708.213618,306.584178,151.407403,9.506388,7.856723,0.060191
sample01-tr.png,205,260.220359,439.766467,835.000000,96.000000,35.197401,30.306084,16926.565656,3200.477663,146311.245250,96.000000,175.223048,1524.075471,260.043647,439.576777,8.506404,7.240251,0.057738
sample01-tr.png,206,386.162921,101.561798,356.000000,71.000000,23.307099,20.296152,5027.062196,1423.868556,71141.089535,71.000000,199.834521,1001.987177,386.640222,100.953244,5.704443,4.844632,0.058421
sample01-tr.png,207,290.558659,334.497207,895.000000,99.000000,37.443966,30.585850,18340.939710,3386.999079,169824.121506,99.000000,189.747622,1715.395167,290.261200,334.423588,9.513953,7.373058,0.061250
sample01-tr.png,208,319.584615,181.781197,585.000000,82.000000,28.495695,26.656990,10602.300506,2335.737096,105104.710115,82.000000,179.666171,1281.764758,319.694691,181.071705,6.943202,6.426779,0.058744
sample01-tr.png,209,302.152446,370.379977,879.000000,97.000000,34.120015,32.838772,19265.560621,3476.303052,158375.959439,97.000000,180.177428,1632.741850,301.894541,369.863897,8.456029,7.832738,0.059113
sample01-tr.png,210,323.292328,226.718254,756.000000,93.000000,34.317537,28.272811,14363.249554,2875.994035,139695.789046,93.000000,184.782790,1502.105259,323.874738,226.464069,8.378253,6.930351,0.059844
sample01-tr.png,211,203.031185,82.683992,481.000000,72.000000,26.649774,23.014989,7391.178604,1841.813338,93679.141657,72.000000,194.759130,1301.099190,203.068938,82.262103,6.532047,5.643791,0.060106
sample01-tr.png,212,202.330612,432.100000,490.000000,78.000000,28.698023,22.477206,7591.634037,1887.063515,89448.869481,78.000000,182.548713,1146.780378,202.508155,431.675646,6.876138,5.509416,0.058729
sample01-tr.png,213,450.092262,239.994048,336.000000,68.000000,23.413030,19.206346,4522.158188,1331.393977,61679.936281,68.000000,183.571239,907.057886,449.986441,240.024127,5.332684,4.493947,0.053293
sample01-tr.png,214,241.385463,364.885463,908.000000,100.000000,37.832868,30.592802,18539.857219,3413.847108,165783.621771,100.000000,182.581081,1657.836218,241.472897,364.188234,9.367906,7.438910,0.060209
sample01-tr.png,215,105.294385,197.605463,659.000000,86.000000,32.150039,26.200525,11555.802194,2489.640119,125061.208287,86.000000,189.774216,1454.200096,105.116125,197.408652,7.959341,6.463809,0.061077
sample01-tr.png,216,200.213983,148.938559,472.000000,77.000000,27.657028,23.566513,8042.568754,1949.866075,77701.729513,77.000000,164.622308,1009.113370,200.175189,148.740166,6.801462,5.634962,0.058802
sample01-tr.png,217,447.571429,324.617647,238.000000,55.000000,18.631673,16.672416,2711.736789,942.434779,50506.457304,55.000000,212.212005,918.299224,447.775876,324.808524,4.478516,4.006803,0.057767
sample01-tr.png,218,338.711039,48.254870,616.000000,83.000000,31.096706,25.421054,10522.043706,2338.357743,115843.676485,83.000000,188.057916,1395.706946,339.051304,47.729721,7.659933,6.230361,0.060371
sample01-tr.png,219,230.072727,393.245455,770.000000,94.000000,37.004642,26.662247,13773.627317,2829.163609,148167.427616,94.000000,192.425231,1576.249230,229.860758,393.079721,9.292378,6.569223,0.061871
sample01-tr.png,220,240.346939,331.564626,588.000000,80.000000,30.468836,24.672498,9711.375327,2218.113812,113430.685361,80.000000,192.909329,1417.883567,240.445374,331.595838,7.536026,6.094149,0.061092
sample01-tr.png,221,181.888158,398.517544,456.000000,74.000000,28.188612,20.864741,6425.372785,1697.061307,79645.040979,74.000000,174.660178,1076.284338,181.666045,398.471090,6.906596,5.029786,0.059065
sample01-tr.png,222,80.279904,441.466507,418.000000,69.000000,23.658327,22.613618,6334.651724,1656.236231,73924.179944,69.000000,176.852105,1071.364927,80.174603,440.821655,5.735750,5.483300,0.058787
sample01-tr.png,223,236.759585,141.844560,965.000000,112.000000,40.907116,30.604398,20061.580949,3621.542151,179568.536429,112.000000,186.081385,1603.290504,236.862876,141.539956,10.162952,7.437578,0.060377
sample01-tr.png,224,132.031250,140.977679,448.000000,72.000000,25.418977,22.586228,6789.598959,1738.215004,78509.259996,72.000000,175.243884,1090.406389,131.996079,140.809475,6.070715,5.538333,0.058562
sample01-tr.png,225,484.405184,241.091405,733.000000,91.000000,33.150201,28.407688,14007.369264,2821.721013,128470.977769,91.000000,175.267364,1411.768986,484.581460,240.574205,8.203733,6.743968,0.058750
sample01-tr.png,226,105.167161,143.409496,1011.000000,107.000000,39.815151,32.583083,22132.544627,3838.548312,186237.481364,107.000000,184.211159,1740.537209,105.255274,142.624176,9.858551,7.850676,0.059659
sample01-tr.png,227,105.706044,69.247253,728.000000,88.000000,32.997787,28.218821,13758.185305,2788.461340,135415.577851,88.000000,186.010409,1538.813385,105.456308,68.869418,8.079432,6.932611,0.060153
sample01-tr.png,228,245.902715,178.768100,884.000000,98.000000,35.150616,32.142805,19015.121189,3450.051268,160921.771711,98.000000,182.038203,1642.058895,245.936333,178.078727,8.802978,7.732093,0.060243
sample01-tr.png,229,301.758112,470.351032,339.000000,62.000000,23.298666,18.587562,4214.776384,1272.875804,71344.449608,62.000000,210.455604,1150.716929,301.719217,470.171780,5.762774,4.429928,0.058949
sample01-tr.png,230,189.298876,130.701124,445.000000,77.000000,28.023567,21.600481,6846.188721,1763.775573,79387.774669,77.000000,178.399494,1031.010061,188.965484,130.335987,6.801208,5.252364,0.059014
sample01-tr.png,231,32.426016,458.430894,615.000000,83.000000,29.184782,26.911719,11067.204849,2404.419749,109819.564465,83.000000,178.568398,1323.127283,32.344182,457.955055,7.084433,6.581555,0.059366
sample01-tr.png,232,229.299883,423.431739,857.000000,101.000000,37.117879,29.585437,17011.309109,3226.944393,162322.834691,101.000000,189.408209,1607.156779,229.425261,423.225214,9.313028,7.211542,0.061159
sample01-tr.png,233,477.312977,289.063613,393.000000,65.000000,23.737527,21.136827,5552.821269,1520.008786,76435.436622,65.000000,194.492205,1175.929794,477.668524,289.601351,5.713961,4.996659,0.056904
sample01-tr.png,234,152.645542,22.477981,931.000000,104.000000,40.209929,29.807703,18706.345553,3459.609382,175631.643008,104.000000,188.648381,1688.765798,152.597072,21.817851,9.938802,7.278290,0.060353
sample01-tr.png,235,137.156550,254.942492,313.000000,64.000000,21.793242,18.681353,3982.328899,1220.002078,54423.436202,64.000000,173.876793,850.366191,137.287016,254.494858,5.275036,4.539384,0.058816
sample01-tr.png,236,115.513089,270.124607,955.000000,102.000000,36.867924,33.176007,21246.897667,3716.998032,178536.773483,102.000000,186.949501,1750.360524,115.549053,270.092990,9.175172,8.074208,0.060568
sample01-tr.png,237,66.074818,345.397810,548.000000,77.000000,28.191466,24.885561,9141.367285,2119.992637,100250.726936,77.000000,182.939283,1301.957493,66.363766,344.881536,6.935494,6.065976,0.059967
sample01-tr.png,238,146.569820,465.524775,444.000000,70.000000,24.339016,23.400011,6978.044975,1766.412202,82026.478778,70.000000,184.744322,1171.806840,146.604945,464.934437,5.905413,5.783230,0.059966
sample01-tr.png,239,126.944083,373.135241,769.000000,96.000000,34.223309,29.077916,15151.205041,2974.690103,142902.723969,96.000000,185.829290,1488.570041,126.931682,372.683127,8.547070,7.014222,0.060244
sample01-tr.png,240,154.899248,200.628571,665.000000,87.000000,31.533015,26.914120,11959.815809,2540.106439,127610.682827,87.000000,191.895764,1466.789458,154.840210,200.497209,7.843859,6.594264,0.060947
sample01-tr.png,241,57.095541,366.371550,471.000000,72.000000,25.491100,23.775528,7544.796755,1861.885636,84369.568407,72.000000,179.128595,1171.799561,56.807914,365.992663,6.190621,5.826288,0.059512
sample01-tr.png,242,348.841102,363.862288,944.000000,105.000000,38.436861,31.522421,19997.958777,3587.078750,169947.180317,105.000000,180.028793,1618.544574,348.987434,363.149628,9.345500,7.635368,0.058893
sample01-tr.png,243,306.588745,206.664502,462.000000,79.000000,27.210645,22.272033,7067.359498,1793.270035,83060.243934,79.000000,179.784078,1051.395493,307.245476,206.132208,6.531150,5.367559,0.057845
sample01-tr.png,244,159.862912,377.926674,941.000000,101.000000,38.125323,31.547524,19867.476315,3569.372144,170028.449831,101.000000,180.689107,1683.449998,159.652994,377.514640,9.503235,7.556666,0.059707
sample01-tr.png,245,204.683310,302.691869,701.000000,89.000000,33.083929,27.097468,12719.590208,2653.200570,132455.870487,89.000000,188.952740,1488.268208,204.451438,302.468486,8.162684,6.679562,0.060818
sample01-tr.png,246,288.913580,447.820426,891.000000,100.000000,38.616477,29.568878,17678.318991,3321.660202,167265.635659,100.000000,187.727986,1672.656357,289.147289,447.630784,9.608381,7.287138,0.061320
sample01-tr.png,247,314.868756,120.206660,1021.000000,108.000000,40.313555,32.707851,22581.549350,3892.598967,192519.539964,108.000000,188.559784,1782.588333,315.071210,120.063050,9.985101,8.006222,0.060629
sample01-tr.png,248,325.291391,404.321192,604.000000,86.000000,29.605427,26.920159,11233.761321,2429.524508,113911.614199,86.000000,188.595388,1324.553653,325.299414,404.173534,7.120484,6.695315,0.059818
sample01-tr.png,249,285.434146,139.717073,205.000000,51.000000,17.561928,15.086878,2093.001770,794.449698,42801.460219,51.000000,208.787611,839.244318,285.474473,140.076463,4.234303,3.690334,0.058976
sample01-tr.png,250,80.639594,54.291878,788.000000,94.000000,34.740838,29.117447,15422.170132,3012.422674,147010.649301,94.000000,186.561738,1563.943078,80.450958,53.602913,8.613102,7.097613,0.060434
sample01-tr.png,251,354.643038,244.849789,1185.000000,113.000000,41.683797,36.246281,28674.299261,4545.890158,222120.618689,113.000000,187.443560,1965.669192,354.896482,244.614916,10.382694,8.842001,0.060762
sample01-tr.png,252,506.278947,238.357895,190.000000,41.000000,18.056487,13.704222,1775.581755,718.287450,41729.592034,41.000000,219.629432,1017.794928,506.443461,238.388185,4.360042,3.399261,0.059895
sample01-tr.png,253,141.312102,488.305732,471.000000,72.000000,25.063719,24.148692,7652.993644,1878.499905,84231.239156,72.000000,178.834903,1169.878322,141.215454,488.252323,6.084130,5.852257,0.058828
sample01-tr.png,254,69.179177,115.081114,826.000000,96.000000,35.976718,29.311241,16184.100936,3116.522030,152746.267675,96.000000,184.922842,1591.106955,69.138222,114.764633,8.891882,7.136278,0.060174
sample01-tr.png,255,458.584507,304.681338,568.000000,81.000000,30.349049,24.094571,9225.334165,2146.606685,98911.314882,81.000000,174.139639,1221.127344,458.339164,304.342668,7.180787,6.010895,0.059026
sample01-tr.png,256,199.804878,386.888502,287.000000,62.000000,21.282900,17.530465,3424.650921,1105.867137,48262.480143,62.000000,168.161952,778.427099,199.855180,386.886834,5.067222,4.286056,0.058211
sample01-tr.png,257,183.129969,360.000000,654.000000,85.000000,30.621005,27.418905,12053.641336,2547.735002,119933.850362,85.000000,183.385092,1410.986475,182.836393,359.513872,7.587299,6.562614,0.059305
sample01-tr.png,258,239.661836,476.375201,621.000000,84.000000,30.349672,26.267677,10964.679724,2395.446332,116427.236387,84.000000,187.483472,1386.038528,239.678125,476.039567,7.702521,6.315490,0.061019
sample01-tr.png,259,309.249208,309.625132,947.000000,108.000000,38.383777,32.416851,21119.711593,3713.214795,176453.732638,108.000000,186.329179,1633.830858,309.162893,309.131536,9.569370,7.864412,0.060483
sample01-tr.png,260,402.133705,477.797586,1077.000000,113.000000,40.498738,34.580317,25357.009978,4192.035602,200468.384713,113.000000,186.135919,1774.056502,402.467035,477.776812,9.948156,8.478185,0.060225
sample01-tr.png,261,103.067723,324.523055,694.000000,89.000000,32.877140,27.012916,12561.329278,2630.594609,131459.357545,89.000000,189.422705,1477.071433,103.042531,324.235317,8.159432,6.645024,0.061051
sample01-tr.png,262,142.826347,159.491018,501.000000,77.000000,27.670936,23.419272,7946.378369,1935.016591,95150.641699,77.000000,189.921441,1235.722619,142.988322,159.326969,6.749402,5.778349,0.060183
sample01-tr.png,263,294.969125,184.584906,583.000000,83.000000,29.618425,25.364394,9977.219918,2250.597768,108574.633775,83.000000,186.234363,1308.128118,295.251057,184.406525,7.307175,6.209356,0.060396
sample01-tr.png,264,46.827440,411.309760,707.000000,88.000000,32.261877,27.990902,13234.942343,2715.304525,129025.563278,88.000000,182.497261,1466.199583,46.961221,410.887015,7.966536,6.806507,0.060046
sample01-tr.png,265,342.263941,117.092937,269.000000,67.000000,24.407383,15.338343,3006.607330,1043.336730,53088.913201,67.000000,197.356555,792.371839,342.246130,116.957469,5.716904,3.634840,0.055507
sample01-tr.png,266,149.775938,230.969095,906.000000,106.000000,37.173438,31.552212,19377.198557,3505.061597,170664.123695,106.000000,188.370997,1610.038903,149.908616,230.739104,9.328218,7.637269,0.060740
sample01-tr.png,267,175.663907,436.703642,604.000000,81.000000,28.903118,26.750128,10829.167112,2369.577608,106186.031887,81.000000,175.804689,1310.938665,175.358221,436.676621,7.234132,6.343314,0.059352
sample01-tr.png,268,180.353011,67.168831,847.000000,99.000000,35.563791,30.668227,17513.945970,3273.843458,154882.634751,99.000000,182.860254,1564.471058,180.370380,66.676932,8.822841,7.340595,0.059380
sample01-tr.png,269,368.553757,121.279769,865.000000,103.000000,35.887380,31.221968,18317.277390,3371.737134,166857.549036,103.000000,192.898901,1619.976204,368.498194,121.268837,8.958088,7.717061,0.061697
sample01-tr.png,270,272.072664,356.034602,578.000000,79.000000,28.436036,25.931124,10011.758276,2249.767027,110939.862834,79.000000,191.937479,1404.302061,272.125268,355.999609,7.153490,6.301608,0.061133
sample01-tr.png,271,271.526468,386.820982,1039.000000,108.000000,41.072734,32.324663,22470.888387,3888.735631,194281.090688,108.000000,186.988538,1798.898988,271.800972,386.468152,10.283228,7.872928,0.060979
sample01-tr.png,272,504.317073,386.731707,287.000000,57.000000,22.433006,16.631483,3248.987665,1076.948884,45259.247504,57.000000,157.697726,794.021886,504.115489,386.761077,5.454498,4.048302,0.059185
